Headline,Body ID,Stance,Agree,Disagree,Discuss,Unrelated
a photograph depicts a six flags roller coaster under floodwaters in st. louis in may 2017.,8376,discuss,0.311661525,0.04206915285,0.43698040200000005,0.20928894480000002
an image shows an anti-fascist protester duct-taped to an electrical box by neo-nazis.,8377,unrelated,0.019058996552000003,0.39226975008000003,0.00218985717,0.58648142
a heavily pregnant woman was beaten by a muslim refugee in oklahoma.,8378,unrelated,0.037600593769434996,0.276964656391468,0.00795627940275,0.6774784899999999
a heavily pregnant woman was beaten by a muslim refugee in oklahoma.,8379,agree,0.66464537,0.0205533816,0.1141192935,0.200681953
alabama just brought back racial segregation in schools.,8380,agree,0.535253695,0.06377487165,0.09215576800000001,0.3088156654
alabama just brought back racial segregation in schools.,8381,agree,0.6428885,0.07601664475,0.0819317985,0.19916303290915002
a photograph shows martin luther king jr. flipping the bird at a photographer.,8382,agree,0.74630022,0.11573259775,0.095878425,0.04208878732
a photograph showing a group of astronauts without their helmets on indicates that the moon landing was staged.,8383,agree,0.471583455,0.11955524470000001,0.348891315,0.059969953135000004
a photograph showing a group of astronauts without their helmets on indicates that the moon landing was staged.,8384,agree,0.4650109750000001,0.051838079,0.3471862480000001,0.13596471699999998
a 31-year-old cincinnati woman was taken to the hospital after the 14-month-old toddler she was babysitting got stuck in her vaginal cavity.,8385,unrelated,0.0379174734825,0.027945904102000003,0.008460384918999999,0.92567623
photograph shows an airplane shot down by native americans using wooden arrows.,8386,unrelated,0.151730886534475,0.25691310191650496,0.04274058454094999,0.5486154280000001
"vice president mike pence said, ""what the american people need is not more health care. what we need is more jesus care.""",8387,discuss,0.32829837585,0.0286447138,0.5145133035,0.128543616228
a screenshot of a saudi news story showing germany's leader with pixelated hair is a hoax.,8388,unrelated,7.548560565e-06,2.16016582e-05,2.2002942149999998e-05,0.99994886
a screenshot of a saudi news story showing germany's leader with pixelated hair is a hoax.,8389,unrelated,0.02492624401,0.0031746707000000003,0.10324172895,0.8686573799999999
a screenshot of a saudi news story showing germany's leader with pixelated hair is a hoax.,8390,agree,0.5773660349999999,0.069559965,0.05783956,0.295234414
a screenshot of a saudi news story showing germany's leader with pixelated hair is a hoax.,8391,unrelated,0.393453343,0.106078515,0.09876659900000001,0.40170153350000004
a student with a concealed handgun stopped a mass stabbing at the university of texas.,8392,agree,0.4829529149999999,0.380857674,0.09488874,0.041300657995
a student with a concealed handgun stopped a mass stabbing at the university of texas.,8393,discuss,0.23566644000000006,0.10252413699999999,0.64929802,0.01251140155
a student with a concealed handgun stopped a mass stabbing at the university of texas.,8394,agree,0.60162253,0.015171177,0.35837547350000004,0.024830859163500002
a student with a concealed handgun stopped a mass stabbing at the university of texas.,8395,agree,0.63292381,0.028200855299999997,0.175606185,0.16326915256650001
"restaurant workers at smithfield's chicken & barbeque jones sausage in raleigh sang ""fuck the police"" at visiting officers.",8396,unrelated,0.30143611559149996,0.07262350699655,0.036258015699,0.589682405
"restaurant workers at smithfield's chicken & barbeque jones sausage in raleigh sang ""fuck the police"" at visiting officers.",8397,discuss,0.26779735,0.09169741699999999,0.32065518800000004,0.31985006329499993
"restaurant workers at smithfield's chicken & barbeque jones sausage in raleigh sang ""fuck the police"" at visiting officers.",8398,unrelated,0.0439777415,0.029180868499999995,0.4629790029600001,0.46386235227
"restaurant workers at smithfield's chicken & barbeque jones sausage in raleigh sang ""fuck the police"" at visiting officers.",8399,agree,0.29401498,0.15657578919999998,0.284626608,0.2647825752315
"restaurant workers at smithfield's chicken & barbeque jones sausage in raleigh sang ""fuck the police"" at visiting officers.",8400,unrelated,0.325453825,0.037120547999999996,0.30568506050000005,0.33174058519750005
photograph shows a newborn baby clutching an iud in his hand.,8401,unrelated,0.180343382225,0.041912416107,0.25407567014125,0.52366851
rape would be designated a pre-existing condition under the american health care act.,8402,unrelated,0.312793335,0.08423690234999999,0.20262029350000002,0.400349465
rape would be designated a pre-existing condition under the american health care act.,8403,discuss,0.280061185,0.0413018475,0.39729612,0.28134087651749995
rape would be designated a pre-existing condition under the american health care act.,8404,agree,0.56103684,0.107202915,0.191808672,0.139951581435
rape would be designated a pre-existing condition under the american health care act.,8405,unrelated,0.1946051495,0.01098949815,0.20289757215,0.5915077550000001
pet food includes the rendered remains of euthanized cats and dogs.,8406,unrelated,0.058486232532,0.01755578942935,0.0014085089325,0.922549415
pet food includes the rendered remains of euthanized cats and dogs.,8407,agree,0.8717655999999999,0.009236144449999999,0.1036581958,0.015340022996
pet food includes the rendered remains of euthanized cats and dogs.,8408,agree,0.6368227,0.20297516,0.06962766,0.09057452318
pet food includes the rendered remains of euthanized cats and dogs.,8409,disagree,0.179827885,0.4418962961,0.3536465155,0.024629286534
pet food includes the rendered remains of euthanized cats and dogs.,8410,discuss,0.388923425,0.14129851,0.39098256299999995,0.07879549853
leaked photographs show various muslim symbols and apparatus in president obama's white house.,8411,unrelated,0.07543742211200001,0.047920564956800006,0.0022721955375,0.8743698000000001
leaked photographs show various muslim symbols and apparatus in president obama's white house.,8412,unrelated,0.14028184143,0.0407029744375,0.031110341,0.7879048500000001
leaked photographs show various muslim symbols and apparatus in president obama's white house.,8413,unrelated,0.30171801423,0.054962473635,0.012175320875,0.631144225
leaked photographs show various muslim symbols and apparatus in president obama's white house.,8414,unrelated,0.16141736744799998,0.05253765841085,0.0322762754855,0.75376872
leaked photographs show various muslim symbols and apparatus in president obama's white house.,8415,unrelated,0.25474686977,0.07905769954969999,0.045009891375000007,0.62118556
leaked photographs show various muslim symbols and apparatus in president obama's white house.,8416,unrelated,0.008244368565000002,0.009398378890200001,0.00434707615,0.9780102
stephen colbert was fired by cbs after president trump called and ordered his termination.,8417,unrelated,0.26468972,0.03919408785,0.308622227,0.387493953135
stephen colbert was fired by cbs after president trump called and ordered his termination.,8418,unrelated,0.050572350499999995,0.014886364699999996,0.452132669015,0.482408616435
billionaire vijay mallya found cheap parking in new york by using his expensive car as collateral for a loan.,8419,agree,0.5187349250000001,0.08121936354999999,0.32493482,0.075110906427
billionaire vijay mallya found cheap parking in new york by using his expensive car as collateral for a loan.,8420,discuss,0.25940691,0.02509684,0.425481245,0.2900149803
billionaire vijay mallya found cheap parking in new york by using his expensive car as collateral for a loan.,8421,discuss,0.207933765,0.0513578643,0.461293434,0.27941497348
billionaire vijay mallya found cheap parking in new york by using his expensive car as collateral for a loan.,8422,disagree,0.0661716275,0.43015289015,0.27291673250000004,0.230758768
billionaire vijay mallya found cheap parking in new york by using his expensive car as collateral for a loan.,8423,unrelated,0.05952400350000001,0.08892540205,0.013713521000000001,0.8378370799999999
billionaire vijay mallya found cheap parking in new york by using his expensive car as collateral for a loan.,8424,agree,0.5053573,0.021790205,0.218445053,0.25440738
billionaire vijay mallya found cheap parking in new york by using his expensive car as collateral for a loan.,8425,disagree,0.119839918,0.44908261450000003,0.39051085950000003,0.040566635855
billionaire vijay mallya found cheap parking in new york by using his expensive car as collateral for a loan.,8426,disagree,0.305877157,0.3645415139500001,0.22715884449999998,0.102422512525
billionaire vijay mallya found cheap parking in new york by using his expensive car as collateral for a loan.,8427,agree,0.460626435,0.122888916,0.32533360699999997,0.09115099341
the actors from the hit '90s sitcom 'friends' are reuniting to shoot another season of the series.,8428,unrelated,0.149063355,0.281625175,0.168131573,0.40117992
the actors from the hit '90s sitcom 'friends' are reuniting to shoot another season of the series.,8429,disagree,0.0159497735,0.51136669,0.22523748115,0.247446004
a product called 'tv frog' can replace your cable service. see example( s ),8430,discuss,0.32471635,0.0844762885,0.524670615,0.06613675171
bill nye proposed penalizing families with too many children to reduce population growth and slow climate change.,8431,discuss,0.0528821155,0.006115080500000001,0.566348635,0.3746541515
bill nye proposed penalizing families with too many children to reduce population growth and slow climate change.,8432,unrelated,0.020328638,0.005399633399999999,0.16395147999999998,0.81032025
bill nye proposed penalizing families with too many children to reduce population growth and slow climate change.,8433,unrelated,0.3705324693,0.00389363025,0.14112627800000002,0.48444763587
"joanna gaines, who costars in the hgtv home improvement show ""fixer upper"" with her husband chip, is leaving the show to start her own skincare line.",8434,agree,0.44273609999999997,0.10495436115,0.18942685,0.26288270279000003
"joanna gaines, who costars in the hgtv home improvement show ""fixer upper"" with her husband chip, is leaving the show to start her own skincare line.",8435,unrelated,0.205525903085,0.06189604753025,0.11915496781,0.613423105
president trump said that americans had no right to protest against him.,8436,agree,0.456206065,0.24178935149999997,0.261877136,0.040127464465000005
president trump said that americans had no right to protest against him.,8437,agree,0.47268686,0.41778621735,0.0814281,0.028098808942999997
president trump said that americans had no right to protest against him.,8438,agree,0.608141235,0.09591144900000001,0.24081512,0.0551321553075
harvard university is segregating graduation ceremonies based on race in 2017.,8439,agree,0.52619125,0.053108532300000004,0.150726312,0.2699739188765
harvard university is segregating graduation ceremonies based on race in 2017.,8440,unrelated,0.192507334835,0.027604033155,0.0363732742,0.7435153600000001
a photograph shows a wolf pack being led by the oldest and weakest members.,8441,unrelated,0.021548649734999998,0.08209013828350001,0.00065463648,0.89570657
a photograph shows a wolf pack being led by the oldest and weakest members.,8442,agree,0.7857866499999999,0.1144084635,0.032713716000000004,0.067091123315
a video shows a pink volcano erupting in new zealand.,8443,unrelated,0.1962117853165,0.23461369222725,0.033981314256000004,0.5351932229999999
"former fox news host bill o’reilly was hospitalized in new york after being beaten by a group of ""liberals.""",8444,discuss,0.15299389,0.3754677950000001,0.3806871275,0.09085114944699997
the american health care act was scored twice by the cbo and it went through four committees before the house voted on it.,8445,unrelated,0.000826560754615,0.006577571084975001,0.00022475511955,0.9923711
the american health care act was scored twice by the cbo and it went through four committees before the house voted on it.,8446,unrelated,0.064956257,0.03493044205,0.03263947985,0.86747385
the american health care act was scored twice by the cbo and it went through four committees before the house voted on it.,8447,agree,0.4622786075,0.0378243245,0.101028891,0.398868164225
the american health care act was scored twice by the cbo and it went through four committees before the house voted on it.,8448,discuss,0.05269102,0.055421896,0.47735783299999995,0.41452923020000004
the american health care act was scored twice by the cbo and it went through four committees before the house voted on it.,8449,discuss,0.275640425,0.0351200595,0.48009822,0.2091412745
the american health care act was scored twice by the cbo and it went through four committees before the house voted on it.,8450,unrelated,0.016639360899999997,0.008131965148,0.48470642255,0.4905222524965
"if you die, you can send your ashes to legislators as one final act of protest.",8451,discuss,0.314733904,0.16109672719999998,0.49371339,0.030455947
"if you die, you can send your ashes to legislators as one final act of protest.",8452,discuss,0.3097209,0.130888339,0.439835262,0.11955546923499999
"if you die, you can send your ashes to legislators as one final act of protest.",8453,discuss,0.2234271745,0.0732497909,0.4940335999999999,0.20928944800000002
president trump signed an executive order permitting people to hunt the national bird.,8454,unrelated,0.3183695709,0.1407218281615,0.042700952,0.498207705
president trump signed an executive order permitting people to hunt the national bird.,8455,agree,0.6620316999999999,0.044980245,0.20574553,0.08724248500000001
"sarah palin said obamacare made people irresponsible, and that people with lyme disease should quit eating limes.",8456,unrelated,0.0117111429,0.0079005212475,0.029699439334999998,0.95068885
a kgb agent admitted that the sex pistols were financed by the ussr to destabilize western democracy.,8457,unrelated,0.129434275294,0.07245284923779849,0.04276122346775,0.7553516
"mathew mcconaughey ""came out of the closet"" during an interview with a magazine.",8458,discuss,0.482276225,0.021035408985,0.48498425100000003,0.011704106350000002
"mathew mcconaughey ""came out of the closet"" during an interview with a magazine.",8459,agree,0.366152365,0.297241778,0.2847838999999999,0.051821978000000005
"mathew mcconaughey ""came out of the closet"" during an interview with a magazine.",8460,agree,0.49309805,0.0492493183,0.208155165,0.24949746191999997
"mathew mcconaughey ""came out of the closet"" during an interview with a magazine.",8461,disagree,0.071455611,0.4647827737,0.35351433535,0.110247259
"mathew mcconaughey ""came out of the closet"" during an interview with a magazine.",8462,unrelated,0.28495801,0.1549019395,0.15967476949999998,0.400465295
"former fbi director james comey sent a tweet about the ""pee tape"" shortly after getting fired.",8463,agree,0.483653335,0.0825689487,0.257398055,0.17637964920000002
"in may 2017, the aclu issued a warning for americans traveling to texas.",8464,unrelated,0.25781933,0.0345168623,0.0957638965,0.6118998999999999
"in may 2017, the aclu issued a warning for americans traveling to texas.",8465,agree,0.427563525,0.0393620085,0.150872849,0.382201608952
california's governor is under investigation for possible corruption.,8466,unrelated,0.28506473003000005,0.046216308499499995,0.06700533389999999,0.601713675
california's governor is under investigation for possible corruption.,8467,agree,0.50346042,0.0585966865,0.291162397,0.1467805125
california's governor is under investigation for possible corruption.,8468,unrelated,0.015039402694999999,0.0581776986,0.01007592424,0.91670695
california's governor is under investigation for possible corruption.,8469,unrelated,0.15791181545000002,0.043017919749999994,0.044616833499999994,0.75445339
president donald trump's website contains a release about a plan to 'fuck the poor.',8470,discuss,0.054408319,0.16332903,0.42913649235,0.3531261714499999
president donald trump's website contains a release about a plan to 'fuck the poor.',8471,discuss,0.200491965,0.09277787,0.35531429299999995,0.3514158952195
a video shows two men lynching kendra shanice reid.,8472,unrelated,0.00207221245115,0.009774800785885,5.7066767499999995e-05,0.98809592
"in 1926, the federal government poisoned alcohol to curb consumption during prohibition; by the time prohibition ended in 1933, an estimated 10,000 people had died from this poisoning.",8473,unrelated,0.068153411,0.017595968899999998,0.013390402099999999,0.90086025
"in 1926, the federal government poisoned alcohol to curb consumption during prohibition; by the time prohibition ended in 1933, an estimated 10,000 people had died from this poisoning.",8474,discuss,0.272784184,0.05531206,0.499104215,0.172799579865
"in 1926, the federal government poisoned alcohol to curb consumption during prohibition; by the time prohibition ended in 1933, an estimated 10,000 people had died from this poisoning.",8475,unrelated,0.14112718,0.0320066425,0.41073863850000003,0.4161275765
"in 1926, the federal government poisoned alcohol to curb consumption during prohibition; by the time prohibition ended in 1933, an estimated 10,000 people had died from this poisoning.",8476,discuss,0.42850853,0.0223348881,0.46140249,0.087754120223
ulta beauty will close its doors following a buyout by competitor sephora.,8477,discuss,0.21556478,0.039871806,0.526180565,0.21838287899999997
ulta beauty will close its doors following a buyout by competitor sephora.,8478,agree,0.48821391,0.0459968239,0.40141517,0.06437414885
ulta beauty will close its doors following a buyout by competitor sephora.,8479,discuss,0.19940367,0.08102947070000001,0.6427647999999999,0.07680209768999999
a 7d hologram park in japan features virtual animals that can be touched by visitors.,8480,unrelated,0.09912967449999999,0.1279188193,0.242281448,0.530670085
a 7d hologram park in japan features virtual animals that can be touched by visitors.,8481,unrelated,0.1255166833995,0.17796828399841502,0.07566516227360001,0.6208498650000001
a 7d hologram park in japan features virtual animals that can be touched by visitors.,8482,unrelated,0.14399193,0.07838999599999999,0.016829880749999998,0.7607881999999999
"sargento cheese was recalled on 9 may 2017 (or in august/september 2017), because it might kill your whole family.",8483,unrelated,0.3761618825,0.012335514,0.14039523867,0.4711073446
a photograph shows an unusually large squid carcass in indonesia.,8484,agree,0.7272590999999999,0.01568479825,0.08630374799999999,0.170752355
a photograph shows an unusually large squid carcass in indonesia.,8485,agree,0.56840285,0.11645974925,0.15741267599999995,0.157724739
a photograph shows an unusually large squid carcass in indonesia.,8486,agree,0.365541995,0.1839439585,0.151472375,0.299041675
"an american muslim man raped a 13-year-old girl in ohio, and then was beaten by trump supporters.",8487,unrelated,0.14656546350000002,0.01928475155,0.066356972,0.76779275
"an american muslim man raped a 13-year-old girl in ohio, and then was beaten by trump supporters.",8488,discuss,0.33728956,0.018694101,0.339626158,0.3043902
"an american muslim man raped a 13-year-old girl in ohio, and then was beaten by trump supporters.",8489,unrelated,0.004984966841,0.002503113305,0.0007986501,0.991713285
"an american muslim man raped a 13-year-old girl in ohio, and then was beaten by trump supporters.",8490,unrelated,0.09100712525,0.033626068635000006,0.022925928,0.85244088
"an american muslim man raped a 13-year-old girl in ohio, and then was beaten by trump supporters.",8491,unrelated,0.25700928025,0.01923979784,0.050280259,0.67347062
the horse's head that appeared in an iconic scene in the film the godfather was real.,8492,agree,0.49346979,0.23285821000000004,0.028991568,0.24468043254799998
president bill clinton firing of fbi director william sessions was linked to deputy white house counsel vince foster's death a day later.,8493,agree,0.34485505,0.29075731465,0.240979194,0.123408445695
president bill clinton firing of fbi director william sessions was linked to deputy white house counsel vince foster's death a day later.,8494,disagree,0.314842815,0.31844397700000004,0.2605033175,0.10620987015000001
president bill clinton firing of fbi director william sessions was linked to deputy white house counsel vince foster's death a day later.,8495,agree,0.35411239999999994,0.31475064685,0.189848008,0.14128891317
a man was hospitalized after a fidget spinner became lodged in his anus.,8496,unrelated,0.150860645,0.0521284615,0.3500971225,0.44691377600000004
a man was hospitalized after a fidget spinner became lodged in his anus.,8497,agree,0.387465815,0.17850478,0.151345745,0.28268369
"during the jim crow era of racial segregation in the american south, some businesses posted ""colored only, no whites allowed"" signs over their doors.",8498,unrelated,0.3269852125,0.039949687274999986,0.0346742842,0.59839082
"during the jim crow era of racial segregation in the american south, some businesses posted ""colored only, no whites allowed"" signs over their doors.",8499,unrelated,0.399318561,0.04435827405,0.084648371,0.4716747650000001
a sealed indictment has been granted against president donald trump.,8500,disagree,0.085073071,0.45736221825,0.4197190671,0.037845648443499996
a sealed indictment has been granted against president donald trump.,8501,disagree,0.37196854,0.3734143582,0.211219271,0.0433978342215
"if the vial to a mercury-containing vaccine is broken, the building must be evacuated.",8502,discuss,0.09007156250000001,0.026891358500000004,0.726847265,0.15618987
"if the vial to a mercury-containing vaccine is broken, the building must be evacuated.",8503,discuss,0.416106925,0.0583625275,0.463499085,0.06203145612
"if the vial to a mercury-containing vaccine is broken, the building must be evacuated.",8504,agree,0.604492485,0.049864053500000005,0.329024655,0.016618832165
"if the vial to a mercury-containing vaccine is broken, the building must be evacuated.",8505,discuss,0.389581095,0.046444294000000004,0.40751647,0.15645813635000005
"if the vial to a mercury-containing vaccine is broken, the building must be evacuated.",8506,discuss,0.29221135,0.054364279,0.438792895,0.21463146
"if the vial to a mercury-containing vaccine is broken, the building must be evacuated.",8507,unrelated,0.2006756705085,0.1424105595555,0.05465057539,0.602263145
"if the vial to a mercury-containing vaccine is broken, the building must be evacuated.",8508,unrelated,0.16119510511350002,0.0454142179411,0.03781491856,0.75557578
"if the vial to a mercury-containing vaccine is broken, the building must be evacuated.",8509,discuss,0.34569081700000004,0.0518936676,0.52978276,0.072632742
"if the vial to a mercury-containing vaccine is broken, the building must be evacuated.",8510,unrelated,0.1560381888329,0.05519423330276,0.0382399126385,0.75052765
a photograph shows author j.d. salinger writing at a nudist retreat.,8511,agree,0.388354235,0.16559441800000002,0.34871122000000004,0.0973401325
a photograph shows author j.d. salinger writing at a nudist retreat.,8512,discuss,0.167078265,0.032062723,0.403581039,0.3972779668
a photograph shows author j.d. salinger writing at a nudist retreat.,8513,unrelated,0.11435701050000001,0.03509116099,0.046664271500000014,0.8038875649999999
a photograph shows author j.d. salinger writing at a nudist retreat.,8514,unrelated,0.175032615,0.023534922799999997,0.3451985496,0.4562339349999999
a photograph shows author j.d. salinger writing at a nudist retreat.,8515,unrelated,0.122780645,0.171130048215,0.037916896000000005,0.66817243
a photograph shows author j.d. salinger writing at a nudist retreat.,8516,unrelated,0.06279824594,0.027794297845,0.0051259895225,0.90428145
an unflattering photograph shows president trump playing a round of golf.,8517,unrelated,0.0329119297,0.00296621165,0.46259166704885,0.50153019765
an unflattering photograph shows president trump playing a round of golf.,8518,unrelated,0.3229045228435,0.043993488528500005,0.0011430335225,0.6319589299999999
an unflattering photograph shows president trump playing a round of golf.,8519,discuss,0.46679714,0.062167990599999993,0.47002137299999996,0.001013480332
an unflattering photograph shows president trump playing a round of golf.,8520,agree,0.3840349,0.08971710150000001,0.29722648,0.229021509075
a pastor was eaten by crocodiles in front of horrified parishioners during his attempt to walk on water.,8521,unrelated,0.056336652185,0.06511840261599999,0.0018214421150000001,0.87672345
a pastor was eaten by crocodiles in front of horrified parishioners during his attempt to walk on water.,8522,agree,0.403461005,0.28264238499999994,0.25208749199999997,0.061809151550000004
a pastor was eaten by crocodiles in front of horrified parishioners during his attempt to walk on water.,8523,agree,0.750644,0.0207003445,0.1858402085,0.042815424510000005
a pastor was eaten by crocodiles in front of horrified parishioners during his attempt to walk on water.,8524,agree,0.68260795,0.06377052125,0.142114321,0.1115071916247
a photograph shows a fresh water sturgeon whale under the mackinac bridge in lake huron.,8525,agree,0.6341420499999999,0.00785683715,0.15422799,0.203773097
"clint eastwood was found dead in brentwood, california, in may or june 2017.",8526,agree,0.5608003349999999,0.35595034649999996,0.058285485,0.0249637675
"clint eastwood was found dead in brentwood, california, in may or june 2017.",8527,unrelated,0.36368711,0.23321643344999998,0.0287680745,0.37432843600000004
a photograph shows sean spicer wearing one black shoe and one brown shoe.,8528,discuss,0.284462045,0.18089281079999997,0.329307725,0.2053374297
a photograph shows sean spicer wearing one black shoe and one brown shoe.,8529,unrelated,0.140463504415,0.08964473769699999,0.0297206969,0.740171015
a photograph shows sean spicer wearing one black shoe and one brown shoe.,8530,unrelated,0.32612730195,0.08074056315,0.055219282185,0.5379128774999999
chick-fil-a is offering free mother's day lunches on 14 may 2017.,8531,unrelated,0.1730894759333,0.054703266967199994,0.0271966329,0.74501065
chick-fil-a is offering free mother's day lunches on 14 may 2017.,8532,agree,0.67431297,0.082252104,0.102904215,0.14053069829999998
chick-fil-a is offering free mother's day lunches on 14 may 2017.,8533,agree,0.470803675,0.0675155825,0.297174065,0.16450669055
"a commencement speech delivered by president trump at liberty university in may 2017 bore remarkable similarities to one given by reese witherspoon's character in the 2001 film ""legally blonde.""",8534,unrelated,0.062135450500000015,0.355058715,0.105582077,0.47722375
"a commencement speech delivered by president trump at liberty university in may 2017 bore remarkable similarities to one given by reese witherspoon's character in the 2001 film ""legally blonde.""",8535,unrelated,0.1766627644,0.2270308728,0.044087466500000005,0.552218895
televangelist paula white sold american flags that were personally blessed by president donald trump.,8536,discuss,0.0943093365,0.027018847850000003,0.473453845365,0.405217982605
a video captures a cat with an extremely deep meow.,8537,unrelated,0.16428022979925,0.0120892783898,0.01316636049885,0.81046413
a video captures a cat with an extremely deep meow.,8538,agree,0.65418705,0.0400214485,0.1313985315,0.174393005
a video captures a cat with an extremely deep meow.,8539,unrelated,0.29231724274265003,0.008852935800699999,0.023714644838,0.67511517
a young boy named dakota was air lifted to the hospital after having a seizure.,8540,discuss,0.280187048,0.012089587450000001,0.4659883520000001,0.24173499
a young boy named dakota was air lifted to the hospital after having a seizure.,8541,agree,0.48216822,0.013701526,0.2082944,0.29583583942499997
a young boy named dakota was air lifted to the hospital after having a seizure.,8542,unrelated,0.4213798175,0.004367055195,0.031578921999999995,0.542674245
attorney general jeff sessions has investments in the private prison industry.,8543,unrelated,0.411647875,0.07318831614999999,0.0308824525,0.4842813395
attorney general jeff sessions has investments in the private prison industry.,8544,unrelated,0.416343105,0.0729457325,0.028791459,0.4819196895
attorney general jeff sessions has investments in the private prison industry.,8545,unrelated,0.0145813705,0.011971467518000002,0.20564009313499998,0.7678070750000001
dnc staffer seth rich sent 'thousands of leaked e-mails' to wikileaks before he was murdered.,8546,unrelated,0.0012911073650000002,0.001157538705,0.00211318924555,0.99543816
dnc staffer seth rich sent 'thousands of leaked e-mails' to wikileaks before he was murdered.,8547,disagree,0.06435677599999999,0.488981235,0.37456753950000005,0.07209447299999999
dnc staffer seth rich sent 'thousands of leaked e-mails' to wikileaks before he was murdered.,8548,unrelated,0.013059078135,0.013816746847,0.002073380015,0.9710508
dnc staffer seth rich sent 'thousands of leaked e-mails' to wikileaks before he was murdered.,8549,unrelated,0.054858947984999996,0.029458566789999995,0.0069968865000000005,0.908685595
dnc staffer seth rich sent 'thousands of leaked e-mails' to wikileaks before he was murdered.,8550,agree,0.28009616800000003,0.20604563,0.2346947785,0.279163425184
dnc staffer seth rich sent 'thousands of leaked e-mails' to wikileaks before he was murdered.,8551,unrelated,0.00255192091225,0.101715328428,0.0013441961885,0.8943885549999999
dnc staffer seth rich sent 'thousands of leaked e-mails' to wikileaks before he was murdered.,8552,disagree,0.42833009899999996,0.4530634665000001,0.0915795815,0.02702687395
dnc staffer seth rich sent 'thousands of leaked e-mails' to wikileaks before he was murdered.,8553,discuss,0.09933275,0.37611056365,0.4121789724,0.112377721175
a photograph shows a biplane buzzing a los angeles beach in 1911.,8554,unrelated,0.1095320395,0.0486525765,0.35220131435,0.489614115
a photograph shows a biplane buzzing a los angeles beach in 1911.,8555,discuss,0.253805015,0.12452316199999999,0.34172870400000005,0.2799431344
a photograph shows a biplane buzzing a los angeles beach in 1911.,8556,discuss,0.337981635,0.04193716685,0.3492175635,0.2708635985
a photograph shows a biplane buzzing a los angeles beach in 1911.,8557,unrelated,0.215016255,0.052636500300000014,0.130413162,0.601934075
"president trump ordered the white house bathed in blue light to honor fallen police officers, something president obama ""refused"" to do.",8558,discuss,0.068291561,0.12512856665,0.42893501254,0.377644801
"president trump ordered the white house bathed in blue light to honor fallen police officers, something president obama ""refused"" to do.",8559,unrelated,0.13203231555,0.04016784965,0.36638949736500004,0.461410308298
"president trump ordered the white house bathed in blue light to honor fallen police officers, something president obama ""refused"" to do.",8560,disagree,0.1090108196,0.4885544173,0.38932811005,0.01310660275
"president trump ordered the white house bathed in blue light to honor fallen police officers, something president obama ""refused"" to do.",8561,unrelated,0.15866556195,0.1607634252225,0.009045134575,0.6715259149999999
"a photograph shows ""rainbow mountains"" in peru.",8562,unrelated,0.29775097,0.09404760425000001,0.210066625,0.39813483
"a photograph shows ""rainbow mountains"" in peru.",8563,agree,0.413208015,0.07623666450000001,0.229228415,0.28132690400000004
a colorado hunter claimed he was sexually assaulted by a sasquatch.,8564,discuss,0.18236365,0.0466384133,0.5250360599999999,0.245961895
a colorado hunter claimed he was sexually assaulted by a sasquatch.,8565,unrelated,0.096269913838,0.010856511175299998,0.34977219489,0.543101418
a colorado hunter claimed he was sexually assaulted by a sasquatch.,8566,unrelated,0.1133259191386,0.041084623735375,0.042874535070900006,0.802714985
former president richard nixon sent a letter to trump predicting he would be a successful politician whenever he decided to run for office.,8567,disagree,0.055871511,0.4747262569000001,0.46045654455,0.008945644090000001
former president richard nixon sent a letter to trump predicting he would be a successful politician whenever he decided to run for office.,8568,discuss,0.215192355,0.359972864,0.401957878,0.0228769476875
a photograph shows elvis presley posing with bruce lee.,8569,disagree,0.4014925050000001,0.454116616,0.121948665,0.02244220125
a photograph shows elvis presley posing with bruce lee.,8570,disagree,0.340201456,0.4854735757,0.1294270139,0.044897955
the tim allen show 'last man standing' was cancelled due to the star's political beliefs.,8571,unrelated,0.26690931,0.05987197987000001,0.25851218649999996,0.41470648094729995
the tim allen show 'last man standing' was cancelled due to the star's political beliefs.,8572,discuss,0.1271389785,0.23288301646499998,0.38726673795,0.2527112789125
the tim allen show 'last man standing' was cancelled due to the star's political beliefs.,8573,unrelated,0.0027903233500000003,0.012518857275,0.00016774797800000001,0.9845229999999999
the tim allen show 'last man standing' was cancelled due to the star's political beliefs.,8574,agree,0.46997670325,0.048450757850000005,0.029665535,0.4519070226625
the tim allen show 'last man standing' was cancelled due to the star's political beliefs.,8575,agree,0.426869475,0.27481678625,0.082156377,0.21615736795
the tim allen show 'last man standing' was cancelled due to the star's political beliefs.,8576,disagree,0.08562281299999999,0.44324031475000003,0.06351369850000001,0.40762315200000004
the tim allen show 'last man standing' was cancelled due to the star's political beliefs.,8577,agree,0.8154416999999999,0.04489512225,0.054357299000000005,0.08530585866219999
the tim allen show 'last man standing' was cancelled due to the star's political beliefs.,8578,agree,0.7216972500000001,0.10007738435,0.055291457999999995,0.1229339265
the tim allen show 'last man standing' was cancelled due to the star's political beliefs.,8579,unrelated,0.449513788,0.0432333225,0.045024526749999995,0.46222839834825
"a columbus, ohio english teacher lost his eye in a fidget spinner accident.",8580,discuss,0.1809952125,0.2293224522,0.372878495,0.21680388
"a columbus, ohio english teacher lost his eye in a fidget spinner accident.",8581,discuss,0.197589825,0.33041945499,0.4189212065,0.0530695041435
